trip_id,driver_id,distance_km,fare_amount,timestamp
c27679e8-fd3d-4724-a2ff-36e748d3864b,37,40.79,78.7,2025-10-22 20:54:53
9a047486-c7b9-4d91-b2d0-71c5a27a171f,64,15.35,26.45,2025-10-22 20:55:09
fd280d6e-1c9c-46f2-a77c-0ea7a260eaf1,86,7.4,16.52,2025-10-22 20:55:13
9565c7d6-d4e3-41f7-9c93-68ee6d4c6cbd,86,15.58,35.36,2025-10-22 20:55:30
6d615e67-c969-42c1-98c0-1a1a45145701,94,24.56,43.59,2025-10-22 20:55:54
5bcc2b68-d250-4214-b131-e8c10014911d,88,10.89,21.21,2025-10-22 20:56:24
8ffd28d8-2c7c-4984-a327-77d2d37c0595,69,43.24,85.31,2025-10-22 20:56:42
b59083b7-9122-4a29-9472-2a629842d8ab,93,9.15,14.33,2025-10-22 20:57:00
44459802-2981-4e3d-a8db-ed10f358dc48,71,22.58,41.26,2025-10-22 20:57:22
14e97fd9-4651-4407-a140-a391abaee422,9,42.05,77.51,2025-10-22 20:57:32
bc26a18a-6bbf-4c8e-aca3-18eddb4e7070,34,46.91,86.8,2025-10-22 20:57:35
de3ae31a-0058-4ff2-842a-6eb4ab8f1233,28,6.11,15.24,2025-10-22 20:57:50
5453b3c3-4d9f-40f8-9fcc-eec06f8a5d8a,21,45.59,87.36,2025-10-22 20:58:00
eeb0c185-fbb4-41f7-89a1-2961cbf7714e,88,16.89,37.11,2025-10-22 20:58:27
9de86a25-f301-49c8-abd7-8184ea67a4af,17,10.21,18.17,2025-10-22 20:58:56
48a06e3a-73b4-4be5-81d6-2988b56ce32c,57,36.04,70.86,2025-10-22 20:59:15
b8097027-078a-4868-b29f-63c83f377ce8,19,8.14,15.9,2025-10-22 20:59:26
88a47f36-1105-4b14-8288-7a3fd9e1a10c,28,42.33,73.71,2025-10-22 20:59:49
a387c4f4-e837-405d-bef1-586cac758518,26,47.6,89.06,2025-10-22 21:00:17
664ee7c4-63a2-4047-8ea7-4360817787ab,70,19.18,37.95,2025-10-22 21:00:41
d1ec53f5-dc5d-42b5-bf48-defe412db5d3,94,7.96,18.52,2025-10-22 21:00:52
c19a1430-47c7-4329-83e2-247555c949e7,8,16.09,27.29,2025-10-22 21:01:17
47c06fef-5907-41ad-b2a6-f3a160cd1473,60,12.23,29.47,2025-10-22 21:01:33
fdefb6a5-3b76-4bda-a4c7-f61b16d6dd3e,18,41.0,75.02,2025-10-22 21:01:45
067531d6-bb59-4b48-9bbb-872ec056bfda,38,44.85,85.6,2025-10-22 21:02:13
1c5bf04b-0773-464d-84f8-13ffb0de6ba8,77,32.44,58.83,2025-10-22 21:02:34
5178657c-85e2-4d60-b8aa-37e056b66279,59,7.56,11.25,2025-10-22 21:02:53
8f2ee125-4928-4396-b702-15330643aa27,89,7.7,17.8,2025-10-22 21:03:10
cb40fd2f-39c8-46f6-ab25-395089a75cf4,25,48.39,90.05,2025-10-22 21:03:26
2b8dbc4d-739e-45cc-b572-c206fd75ec39,73,20.79,35.56,2025-10-22 21:03:31
32a4f562-feeb-40b1-b516-dd52077568ea,93,39.92,76.14,2025-10-22 21:03:59
dffd81b8-f37c-4ed4-8c2e-6ec4b54a6454,17,31.84,63.47,2025-10-22 21:04:23
3991c88a-e45a-4870-b247-8772d4beb2ad,42,2.53,10.76,2025-10-22 21:04:25
223348fb-da08-431e-8fef-a75d6ac5920e,48,29.49,53.88,2025-10-22 21:04:27
6610cc05-6bb6-4e21-891c-3ec890ab6f96,43,48.0,86.97,2025-10-22 21:04:57
f4b305f6-143b-4322-bb7a-94394998d043,90,5.95,13.51,2025-10-22 21:05:01
00760971-2cd9-454e-badf-8086463c7104,3,13.4,30.61,2025-10-22 21:05:29
8f246c2c-a537-4325-a38b-f998da23cf2d,21,18.06,32.8,2025-10-22 21:05:50
165e105d-9566-4e8e-8708-f9a65fc83d1f,86,26.04,53.84,2025-10-22 21:05:52
c013f69d-7e94-46e0-9ce0-8d14b5f12cf6,38,35.16,62.33,2025-10-22 21:06:04
713521f0-0e3d-491b-aa0c-3e61ee19a1ce,58,26.29,52.03,2025-10-22 21:06:13
3a76fd3d-5826-48a5-a06b-fb6b1c1c22e3,100,41.83,75.89,2025-10-22 21:06:17
b4334839-edb3-4da0-8081-320eba30129f,61,4.41,6.05,2025-10-22 21:06:33
7664f21c-8b9d-4964-8136-b774bc280324,41,31.91,56.24,2025-10-22 21:06:57
fc903a44-b31d-42e0-befb-ad7ff3406c84,50,31.83,55.16,2025-10-22 21:07:19
5f50c7ff-d3a3-4bae-be2c-75b3d9632b3d,54,6.36,14.46,2025-10-22 21:07:21
b5ecfef0-cd45-452e-94f2-4586d5df412c,98,2.09,8.4,2025-10-22 21:07:23
4e897bd5-8f2d-4072-a788-519ef51f7bd8,94,35.61,65.74,2025-10-22 21:07:27
8fb0588f-13fd-4275-9103-4b4893fb6be5,85,34.07,68.71,2025-10-22 21:07:28
79840c48-804d-47eb-8e5a-c8b413da9bb3,40,43.17,80.12,2025-10-22 21:07:45
8fbea229-6f0c-4ea4-bab0-29a52b004436,70,28.64,49.25,2025-10-22 21:07:47
66138786-20e5-4a5e-a842-4e7b3de86453,71,8.51,14.71,2025-10-22 21:08:00
b6ac7548-e71f-468a-8bb0-7f39c17768ec,56,44.48,78.86,2025-10-22 21:08:25
dcbfd4de-4635-4b3d-8106-538ec1024d92,53,25.0,49.38,2025-10-22 21:08:26
153831bf-52cb-4b18-9406-8d0880b59076,24,45.54,87.61,2025-10-22 21:08:48
a448f67b-031f-4a7e-9336-26ce28e9486f,84,1.62,10.3,2025-10-22 21:09:04
536cda9f-70ad-490d-8442-e132d9f5a685,83,32.39,58.43,2025-10-22 21:09:25
0669f472-9d36-473e-931b-45173fbb950b,63,46.77,85.42,2025-10-22 21:09:39
43039751-5903-4c74-9d1c-a741a262ec8b,58,49.96,92.45,2025-10-22 21:09:45
aee09100-2ef4-4b9c-8e35-00b5288b42b2,48,16.1,29.55,2025-10-22 21:10:07
70c05004-a540-4f11-a2e1-8f3f55cc6317,88,37.23,67.85,2025-10-22 21:10:16
b1827fa6-8980-4877-948e-25fb87d83a44,89,9.58,22.57,2025-10-22 21:10:19
83db1e85-b6fd-46bb-af31-ad2c5cfdfe64,67,21.57,44.11,2025-10-22 21:10:43
1de49b39-0c72-4193-91b0-82db84fc789f,37,44.11,86.17,2025-10-22 21:10:56
a449a68a-26a2-4394-a30d-e0dc4d5c7593,68,34.15,63.83,2025-10-22 21:11:17
9d7104fb-18ca-4c77-8e8f-d22f9ed7f630,27,41.47,76.57,2025-10-22 21:11:46
88810f3d-082f-43ea-a3ef-5e9351c0636b,41,34.53,60.2,2025-10-22 21:12:02
e32aa494-6efa-41cc-84b3-d4c38c4482fe,96,18.53,38.68,2025-10-22 21:12:27
41f29976-f1ce-489b-8b1a-23986df37b24,49,38.68,72.77,2025-10-22 21:12:47
b7724ec5-15b2-4947-af58-d3ebebad7d24,15,20.25,42.05,2025-10-22 21:13:11
565ac7fa-a367-4a2e-bb77-42db26bf26e3,70,47.65,87.33,2025-10-22 21:13:28
59b0250a-f4d3-4104-a7d8-c9b048f2082b,65,11.62,25.69,2025-10-22 21:13:44
b30ccb21-c077-4a09-bc01-ad78ca31251d,26,4.53,15.54,2025-10-22 21:14:07
9ff3ec99-068a-42c6-aad3-f8facf79ae0a,70,24.27,41.4,2025-10-22 21:14:32
44d29c0f-506c-4ee0-a130-23d1db67192e,73,21.74,44.45,2025-10-22 21:14:40
e57f236e-6c77-4aa4-9b04-a8a8648f4594,97,43.79,81.49,2025-10-22 21:15:08
7d08c5ef-a61f-4264-b002-d1b728e7b2c2,60,16.76,34.86,2025-10-22 21:15:32
b700ddb2-5a0e-4178-a528-ff3b60fcfc60,89,29.51,55.4,2025-10-22 21:15:39
1e860db1-408a-4265-a0b9-6fd6456c5c6e,14,46.76,87.92,2025-10-22 21:16:04
ac999eb7-9d41-4908-ae01-4608bff38215,56,13.23,29.65,2025-10-22 21:16:11
be24e4b3-f5dc-4657-a6bd-71d8afdddda5,92,14.41,26.24,2025-10-22 21:16:38
2f6676ab-65fb-4fb8-bdae-3bce6a9e57f6,86,17.17,31.38,2025-10-22 21:17:00
4e4d79a8-5a78-4204-a210-30506f9e0cfb,52,6.55,13.96,2025-10-22 21:17:04
040ed927-d555-428c-9298-e995b0c1be54,82,11.66,19.39,2025-10-22 21:17:12
ffc38f2d-8ce9-4157-9d4d-313bdd29e318,42,40.03,73.61,2025-10-22 21:17:39
6e198bba-5cc9-4d89-b733-041fbc9daa1e,67,1.06,-0.21,2025-10-22 21:17:54
9df91c67-4d13-4003-8e18-58558e953e50,52,47.91,88.99,2025-10-22 21:18:05
3ac68111-4db0-4f66-a56e-dda57f57ca61,74,2.73,10.57,2025-10-22 21:18:21
f058fa9f-3c18-49be-9e78-a793a5045c5d,86,44.29,77.63,2025-10-22 21:18:26
4560d7d9-6b16-4de1-aeda-d8500b2c94d1,20,20.75,35.1,2025-10-22 21:18:28
390ebc2f-dd5f-4bb0-adb2-79a490c195a6,89,33.43,62.9,2025-10-22 21:18:42
1b79c328-dbee-4028-bc2c-7a24712262a9,2,45.14,87.26,2025-10-22 21:18:54
c8330db3-ba63-43b4-91fa-13e901087d90,28,17.66,33.29,2025-10-22 21:18:57
65ec1339-2330-4112-9148-2fdfe19fa5f9,67,30.14,60.36,2025-10-22 21:19:20
90f56f8a-3d27-4c9d-bb5f-de3d779379b2,18,24.91,45.2,2025-10-22 21:19:29
fa2353f4-723b-4453-b510-b050e495ca8a,47,13.9,27.64,2025-10-22 21:19:32
c41cde37-df57-4f73-98a6-0093893dba2f,95,15.01,29.43,2025-10-22 21:20:02
b0675d0d-fc5d-4fde-a4d8-abe6f4846767,35,12.84,30.4,2025-10-22 21:20:32
f07fffac-6cbe-4ba9-a8ef-ff0adaa652ee,94,48.57,86.23,2025-10-22 21:20:48
654ddc52-c1dc-431e-975d-48386d39bd86,100,43.65,78.07,2025-10-22 21:21:04
5244e453-9534-4733-9049-6c4a73b16008,61,10.57,26.31,2025-10-22 21:21:31
1b63687f-dae1-44a5-a2e5-69b5c18ce0cc,72,10.53,22.66,2025-10-22 21:21:42
f78f06eb-c7b8-4a04-a951-1616b86bb56b,72,26.87,48.47,2025-10-22 21:21:46
05dcab80-f1ca-4c39-b7e7-572754ebfbd3,95,1.79,7.43,2025-10-22 21:21:49
3848e189-9157-4303-aa1c-c06fb777c5f9,23,28.03,50.79,2025-10-22 21:21:50
c689a19c-ec6b-4c5f-9b14-f34984269bad,39,6.35,10.51,2025-10-22 21:21:51
3e85d039-1cfc-48d2-b197-71d46b88da34,57,28.72,54.81,2025-10-22 21:22:00
976c6155-f04f-48c5-af13-f97f49a7e91d,64,39.61,76.4,2025-10-22 21:22:13
bbabf67e-52c2-4277-a84c-aa37319b6f9b,62,13.48,22.91,2025-10-22 21:22:30
07ccc950-f5b8-4779-8b86-c9957cba3119,43,21.41,45.54,2025-10-22 21:22:36
6c046717-f3de-4acc-a29d-6b6c63d7e65d,77,13.74,30.66,2025-10-22 21:22:53
a977cf5a-08ac-4926-a643-69f539c27257,7,33.34,65.9,2025-10-22 21:23:00
a21603a2-43ad-4ea5-9e1d-68b3d64bbad4,29,31.54,61.75,2025-10-22 21:23:08
be978ce0-cb62-4a55-a066-c9a3bde7b65d,21,36.62,65.18,2025-10-22 21:23:16
7211784a-ab99-4b5e-8978-87aab62350fa,55,39.48,75.35,2025-10-22 21:23:45
1034fdde-8922-4711-8353-eb97c910ed1c,44,19.69,38.51,2025-10-22 21:24:09
04e04978-5766-44b6-b871-8cfc5cbd57dd,97,32.78,62.57,2025-10-22 21:24:21
cb0e49a5-1994-4a0e-b8c8-2472c7236a2c,96,17.61,30.68,2025-10-22 21:24:38
c78cc4c3-da1d-4cb3-9bac-10de9117a64d,87,30.3,59.72,2025-10-22 21:24:41
7938a982-71ab-43f5-b585-56fe91cf375a,80,13.76,24.33,2025-10-22 21:24:54
3e5ee759-2d64-4a50-92a4-575e076e8e1e,15,4.43,14.66,2025-10-22 21:24:58
4650d83d-e97c-4357-9474-86471bea627e,29,17.73,29.94,2025-10-22 21:25:27
41ac4d58-aea2-42d2-a033-a266a19dfc3d,1,5.21,9.35,2025-10-22 21:25:54
67ee2b9e-dada-44b2-a93d-547334162215,81,3.11,11.81,2025-10-22 21:26:08
d93bee8d-da95-4ec5-9568-f160ae40c514,15,25.49,50.8,2025-10-22 21:26:23
14a8ca28-bb82-491e-bbf3-aa9030aee391,82,43.3,77.83,2025-10-22 21:26:43
e9c18291-37a9-41e0-9b0c-1044a7f14a75,84,6.4,12.33,2025-10-22 21:27:09
63351898-0e87-4386-8309-007414bd1e85,87,34.17,59.64,2025-10-22 21:27:18
b49d59bb-e660-4567-8476-c2e85443b503,67,22.69,47.84,2025-10-22 21:27:42
4944a872-9a22-4ff1-89be-730d3d1a96f9,4,3.11,4.59,2025-10-22 21:27:57
c7218b04-ee49-494c-9720-5463bf2fdba1,36,17.46,33.51,2025-10-22 21:28:07
958e960a-8e69-4552-9978-fc8155a5550e,66,22.8,46.99,2025-10-22 21:28:17
b8f14b81-716f-401c-9f8c-b4eb63c55d4b,36,31.2,61.72,2025-10-22 21:28:18
6118d989-21ba-45ec-9401-5b3d7a307ddf,81,28.03,56.21,2025-10-22 21:28:32
e807b331-6af3-4a3e-b339-b0c5e9583098,14,35.77,70.53,2025-10-22 21:28:59
1a7f4dd2-d0c6-424e-8338-e289dcbfffc9,73,21.2,43.81,2025-10-22 21:29:18
9f1b01c6-7268-4459-84aa-d9cfe7567734,84,4.14,9.26,2025-10-22 21:29:43
be75b7f9-4a10-4e5b-878b-85adb2ee39c1,35,10.06,19.64,2025-10-22 21:30:01
ed6a8e83-7dac-4479-b5e4-8c137833297e,92,44.45,82.43,2025-10-22 21:30:22
e691ee0f-2e4b-492f-a067-21f7b0479116,8,18.73,32.82,2025-10-22 21:30:47
6c98927e-475b-420a-9f83-05aaa6b15173,33,25.26,52.9,2025-10-22 21:31:07
653d92c1-cf11-43e5-8afc-fda5440d5c51,98,21.66,43.61,2025-10-22 21:31:33
912c8a34-bac5-41f9-ac6d-6499653a0764,93,47.03,87.16,2025-10-22 21:31:43
dc81d39c-8b13-4008-9b2f-05844b403a60,15,3.71,5.5,2025-10-22 21:31:49
6e7ae9e1-00c7-470f-928d-d21ab8f9c4da,94,41.55,73.3,2025-10-22 21:31:55
428f81cf-f4b2-45cd-ad77-f0e9d5bb5224,3,29.69,54.99,2025-10-22 21:32:08
93ffba96-04ae-48af-8fb9-642a843fe549,86,43.45,80.36,2025-10-22 21:32:10
2516188d-6e93-4266-81c9-bb2f70e598c1,95,41.18,80.96,2025-10-22 21:32:31
59ea04ae-689d-4aad-856c-b959cf9253c5,6,1.09,4.9,2025-10-22 21:32:45
7b246f8f-30ae-4aac-876c-222c3f93cd73,31,24.28,47.99,2025-10-22 21:33:03
e6f29bb2-ea1d-428b-897a-118d16f96087,96,13.92,23.42,2025-10-22 21:33:16
fea9dadf-1be3-4a93-8496-e81db1e25a68,14,21.1,38.11,2025-10-22 21:33:42
ee8b5347-d9f6-4846-9e39-5fe922745a43,51,2.52,2.45,2025-10-22 21:34:03
3bce8d35-46b5-46c0-8502-c448beec78d7,97,35.53,67.79,2025-10-22 21:34:10
452bae44-e563-41af-add8-67eeac60dbfb,97,22.79,45.34,2025-10-22 21:34:38
079bbb1a-e7a6-46b2-b1ed-74418d5b703a,86,10.36,16.65,2025-10-22 21:35:06
b89425f0-e2df-42c9-b345-058391ee877f,1,42.56,82.32,2025-10-22 21:35:14
10c02716-9322-4f15-a466-d110132c5647,37,16.7,30.45,2025-10-22 21:35:29
616d4d56-abcf-4aec-be37-defee0655fb5,82,4.09,6.98,2025-10-22 21:35:42
0f6efd63-bbb7-49b6-96ed-d830b71dc938,20,27.38,55.29,2025-10-22 21:35:46
0d5ea405-2919-48be-b969-18feb75bc305,61,30.92,62.77,2025-10-22 21:36:07
8bf3e131-a56b-49f7-8f79-cbeac8278aaf,31,29.6,59.61,2025-10-22 21:36:33
b5065c63-58e3-41af-9160-f753b1d39b70,34,23.99,40.83,2025-10-22 21:36:35
bcdc2f5d-fdeb-4ad0-b9da-c00b9b10e11e,73,31.56,56.42,2025-10-22 21:36:36
b72390b7-3fa5-4518-bfc3-101604437ace,88,7.42,15.45,2025-10-22 21:36:49
449306e8-0944-402e-8e9d-6f2f90820593,6,34.68,69.21,2025-10-22 21:37:07
c943190c-9201-48da-a3b5-9e7923f353df,60,41.19,73.06,2025-10-22 21:37:25
a552bbd0-30f9-4140-ab73-b1d20d9833d2,98,23.49,44.95,2025-10-22 21:37:48
a945739c-b672-4b18-a19e-3e258b98c1b6,95,10.77,23.49,2025-10-22 21:38:16
977e882c-7761-420b-950c-46104fc0aea6,73,3.4,4.01,2025-10-22 21:38:26
948d7c83-e6ea-416d-93f7-8ffe8c090819,83,6.85,9.97,2025-10-22 21:38:52
1218c11a-c6c0-4bd2-8001-50c8f5c64337,96,36.44,67.17,2025-10-22 21:38:54
b6ef264a-e0f4-4077-98ad-b64f309cefa0,40,1.61,4.21,2025-10-22 21:39:11
f8bdf06f-bbbc-4d23-8871-c6956625333e,85,42.35,78.21,2025-10-22 21:39:16
642ac3ea-06c2-44d9-b7e5-733d39bc1170,45,21.23,36.38,2025-10-22 21:39:37
2301f8d0-6b07-42c1-b6cd-026f2ab4b085,69,38.35,66.89,2025-10-22 21:39:42
78fe48f0-98ba-48ac-8850-337c2e2ae66c,100,30.64,54.68,2025-10-22 21:40:06
67295c76-9725-4857-8bcd-79db07e71769,46,48.88,88.12,2025-10-22 21:40:27
19306d7b-60f1-4ac2-9340-e9f611473d3e,65,34.25,62.73,2025-10-22 21:40:49
9e1ad4f8-efc4-43f3-8111-af321b0cf60b,30,46.06,82.68,2025-10-22 21:41:19
ce8ca5af-bda7-4750-b204-eeb0cc0afc0e,95,27.13,55.51,2025-10-22 21:41:22
8125e04f-7540-4082-bc4a-45074bb6d497,87,27.46,54.86,2025-10-22 21:41:24
7ec9e273-fa63-4127-956a-f48d867a3177,83,46.01,85.13,2025-10-22 21:41:54
e2b75b79-863e-4a80-b4ed-21b383e8ec02,84,9.79,18.11,2025-10-22 21:42:22
91d2e4c4-b3a4-4b0c-9385-449165d1854d,52,30.68,56.55,2025-10-22 21:42:50
8d591119-a67c-42cd-bdf7-ef25e0b512a3,55,44.75,83.78,2025-10-22 21:43:02
bf03bba1-24c3-4d7f-8d3a-06c3a48546f0,36,24.75,46.43,2025-10-22 21:43:25
6b54b090-4d62-4bfe-bd45-ddb1688ec421,21,12.83,29.58,2025-10-22 21:43:27
cc155e45-e8bd-463c-ad9b-e87bd788cd73,74,46.93,89.84,2025-10-22 21:43:50
f8e9d67b-db2f-4a35-98ef-d263c2afca57,100,14.89,27.28,2025-10-22 21:44:02
51a7efd0-2401-429b-9df3-f14718d7510e,72,26.57,52.56,2025-10-22 21:44:21
edaec6d3-facd-40c6-9196-bea2d43dc136,91,45.68,84.56,2025-10-22 21:44:51
e971a093-90ac-413a-b3e4-d99d607431db,23,18.53,33.77,2025-10-22 21:45:20
c3cb9edc-86f3-4e55-84fb-3c2bc914bc9b,25,49.54,90.26,2025-10-22 21:45:47
cefc2016-dccd-4538-a418-82f4a49bd66f,25,29.13,50.98,2025-10-22 21:46:09
53b75ff2-7027-45bc-aad6-95aa5a295676,54,14.62,24.21,2025-10-22 21:46:23
9a2543e1-4e37-498d-b128-58a0f9481242,37,22.44,42.91,2025-10-22 21:46:27
8ad9a5d4-63d4-4f2f-a50f-ac54534ae1db,20,7.63,18.33,2025-10-22 21:46:48
7987241d-e269-47ed-a446-b5bc68c05b11,67,7.2,17.9,2025-10-22 21:46:51
d4a71ed0-a841-46cb-9561-65d36fbe8540,88,17.99,37.78,2025-10-22 21:47:12
05bc7046-2852-4c4f-baf3-19bf16bab454,69,9.71,21.23,2025-10-22 21:47:19
ac7f88db-9d54-4d05-a1cf-77b97afb9a74,87,36.49,66.34,2025-10-22 21:47:29
35214edd-4a21-44da-85bc-2eeb49191292,69,14.37,32.28,2025-10-22 21:47:52
bc2f3803-9bb3-4ee0-9770-f8366b032fe4,30,21.36,37.46,2025-10-22 21:47:56
fa3d68de-d300-45e1-ad23-eb891c3cf3b0,84,36.81,70.68,2025-10-22 21:48:07
2236d5d7-0292-4e9c-b192-8c8cff64a829,8,16.44,33.82,2025-10-22 21:48:09
08dbdf4c-8e90-45a2-bb8f-3921c01be166,63,2.57,9.28,2025-10-22 21:48:20
81a30c02-4c8d-49e2-b6aa-67b3e308d425,77,3.27,8.89,2025-10-22 21:48:36
448c4d3e-805a-4d4e-883a-47979775a9f7,85,7.21,15.03,2025-10-22 21:48:45
52197d6d-a6ad-4150-82f0-029a3b040dd7,89,2.31,8.05,2025-10-22 21:48:57
85fa6de5-2b7b-4ce1-a16c-aa166622cbab,73,24.7,46.25,2025-10-22 21:49:18
91b6793c-8fa4-4098-bad8-7f6ca5db4944,54,40.86,78.9,2025-10-22 21:49:27
163e4c02-c957-42cb-9bc7-50fcf8c75e83,19,25.14,49.76,2025-10-22 21:49:53
2e9f1ab9-c103-4a7f-b1e9-3a8f470c437e,65,10.37,25.31,2025-10-22 21:50:18
49c1806c-de58-4d35-9505-afd925f64499,15,11.92,21.99,2025-10-22 21:50:26
38f37d72-09ab-4e12-ba49-2c4dd4110ba5,7,38.31,70.25,2025-10-22 21:50:42
49fc5107-6172-4771-a227-bd1915e90f8c,94,14.07,28.64,2025-10-22 21:50:45
7dd3d852-4f26-4942-8a9d-b0b6da861a28,66,16.19,27.85,2025-10-22 21:50:58
f8a8d3b4-917a-4521-864b-1c749855cee7,53,31.04,56.08,2025-10-22 21:51:09
4ce39056-3911-469f-8588-71bd6730b45b,83,27.72,52.88,2025-10-22 21:51:16
fd904dbd-c00f-42e9-b7a2-cc3562d6304d,63,42.03,79.55,2025-10-22 21:51:39
e1ae3088-2adc-4455-8508-4e5d030e3c3e,53,8.15,15.4,2025-10-22 21:51:49
aaec8fae-feee-4256-93f8-696344de0d5d,15,35.87,71.76,2025-10-22 21:52:14
9cba7f43-9117-4e01-9a78-7f072ff44c97,73,24.89,51.17,2025-10-22 21:52:16
2b7aaac5-dea6-479c-8f16-b5c4d38976a3,61,13.38,22.67,2025-10-22 21:52:44
96dbf059-50ef-4a98-8066-e2a9a423e950,47,26.55,46.51,2025-10-22 21:52:56
17b32c68-eb0a-4724-aae4-b683af10acec,70,9.83,19.04,2025-10-22 21:53:15
8ca4a2b8-cc7c-49b1-8155-fea5ed4b5a1f,4,19.9,34.95,2025-10-22 21:53:24
1a4856a0-c3e4-4bf0-9191-e035aae158ae,1,43.7,82.75,2025-10-22 21:53:36
c12f755e-a3ea-463f-876b-74c518a94efe,32,22.68,44.33,2025-10-22 21:53:40
53c70e71-dbab-4eeb-80f8-9aa68691b151,5,35.07,67.38,2025-10-22 21:54:03
b4050a3d-c3b0-4c60-a7e7-611885bf118b,30,18.86,40.46,2025-10-22 21:54:24
b9bb21e5-e114-465c-86cd-d379403fc95c,78,3.48,11.32,2025-10-22 21:54:33
e1dbdac3-6803-44af-a830-769f4e7ea8f3,97,21.56,46.01,2025-10-22 21:54:44
ea785b15-a1af-4111-a69d-c4b199b8e602,62,27.63,56.89,2025-10-22 21:55:06
0744629c-684d-450d-9821-6648fc682e55,79,23.29,45.72,2025-10-22 21:55:35
ebb335ff-010a-4f6b-b848-0c6f7204b4c6,4,45.85,87.7,2025-10-22 21:55:53
1e175fb8-a7bf-4491-b3b5-f0a3645ff4ce,93,21.73,38.04,2025-10-22 21:56:06
37ca0edb-2818-4cab-a96e-1329099bed1b,88,2.09,10.14,2025-10-22 21:56:34
4db0fb29-28bb-4390-bfa2-977de924f012,50,4.51,9.7,2025-10-22 21:56:35
914deb5e-1106-4d8b-9054-e1f0da45a557,52,23.53,45.33,2025-10-22 21:57:00
0e6cb449-bae1-455f-ba07-81c9454c3d5e,33,18.26,35.79,2025-10-22 21:57:07
fa13d43b-c33d-4d41-b72d-046ba1e5f0dc,51,4.39,8.19,2025-10-22 21:57:24
9868a8f0-fe76-41d0-964d-2dc0d1b4319c,55,21.8,45.87,2025-10-22 21:57:54
8edd702d-32d0-448e-a5dc-f7921d2a85fe,97,37.84,68.44,2025-10-22 21:57:57
e7520fe5-00bd-4792-8b64-33a63e2d0b3d,8,35.62,67.35,2025-10-22 21:58:10
3d5f37b2-e26c-4ea0-940b-922410a25eab,23,7.67,19.95,2025-10-22 21:58:26
ab798d66-65db-499d-abc1-5536a74d83db,67,25.3,43.57,2025-10-22 21:58:35
4564c6aa-2e9f-48c3-a848-b6f3df46886a,39,37.58,73.03,2025-10-22 21:59:05
a4cd31c3-fb14-408e-a0c1-0e0f116d2199,15,10.43,24.49,2025-10-22 21:59:14
1ee3f651-5f1f-4070-bb88-9523e6dbc68a,92,34.47,62.66,2025-10-22 21:59:33
1f7447c0-ebb5-4c62-a7d2-90418037adde,28,4.0,13.52,2025-10-22 21:59:45
a64c439b-c9c6-47f8-ba56-18464070b52e,28,22.31,39.58,2025-10-22 21:59:51
37bc2f8c-0a77-4967-b7fe-b18f5a19449d,5,16.24,27.26,2025-10-22 22:00:08
528ffbd9-af6e-42e2-a7da-f01e8bba9f7f,51,25.4,47.62,2025-10-22 22:00:22
33bcaf6a-447e-46f8-be28-5f8b106f0a37,43,32.14,65.12,2025-10-22 22:00:40
b2fce715-15c4-4ef6-910c-c3c8ffb29d1a,49,32.04,58.64,2025-10-22 22:00:55
7cd7520f-e1fd-41bc-8c8b-3b68333e0c50,22,31.17,56.95,2025-10-22 22:01:25
df4c7476-7d88-432b-b11e-515d004d07e1,45,16.85,34.67,2025-10-22 22:01:45
29eee132-0cce-4602-895d-0197505e20ba,88,37.8,67.52,2025-10-22 22:02:04
1dae6ed6-7f12-45ad-9f5a-e25bc2803292,58,45.85,89.72,2025-10-22 22:02:34
a9742ef1-2c88-4bbd-a7a9-a1bc5bfafe8c,15,5.04,8.35,2025-10-22 22:03:01
69919f1b-9f45-44c4-adf1-2c8a4087f3d2,85,22.71,44.47,2025-10-22 22:03:18
346856be-8f3e-4946-b06f-0e4497d25a31,97,36.62,67.63,2025-10-22 22:03:29
d49da1a1-a363-4dc3-9668-d6de5c03fcae,13,48.67,87.35,2025-10-22 22:03:35
cc618027-8650-4980-b05f-6a3ede94c1a9,48,26.36,53.57,2025-10-22 22:03:46
a87a51bc-7554-4dad-9843-4202adc1ad85,54,1.99,8.91,2025-10-22 22:03:59
0b474b64-ac8e-465b-9e03-a6b99bf80aed,43,25.36,43.28,2025-10-22 22:04:17
cbfeed9e-1820-4004-9740-3789fb9f684e,34,26.31,52.36,2025-10-22 22:04:20
7824569e-d317-4c0e-9821-e43e6ea54396,50,34.45,63.06,2025-10-22 22:04:24
a1d23987-e338-488f-8306-af6c6b64c730,67,44.51,79.74,2025-10-22 22:04:25
b80803c7-9909-49b5-8515-de346bfcb404,63,44.56,80.34,2025-10-22 22:04:47
ee2b890d-df5f-44a8-aea0-2a46311a80e3,42,31.12,54.46,2025-10-22 22:05:05
3c75fa40-e776-4dcf-b261-3573b2a5c272,99,9.71,24.96,2025-10-22 22:05:08
339d45cd-b034-49f9-bde4-372b1995ca06,83,37.85,74.25,2025-10-22 22:05:20
aa644018-694f-410a-8843-9bc6e9903ad2,75,23.59,45.15,2025-10-22 22:05:32
2a465369-40cc-469f-b76c-337a25287942,23,8.04,20.79,2025-10-22 22:05:34
a1277b18-37cd-41d4-85ab-2b70118bbbd9,92,16.34,28.86,2025-10-22 22:05:53
820e55a6-6a50-4810-b951-b21d23f246fc,51,47.08,82.36,2025-10-22 22:06:09
